0.0,105,563,6.7,715.1,8,39,3.6,0.0,0
-0.7,105,568,5.6,715.7,17,4,2.9,0.0,0
-0.9,105,568,6.5,713.2,17,354,3.5,0.0,0
-2.5,105,568,0.9,715.8,38,357,2.5,0.0,0
-4.8,90,563,-2.3,717.5,51,17,2.4,0.0,0
-0.5,105,568,3.9,719.2,39,172,5.3,0.0,0
-0.6,136,563,3.9,719.2,39,172,5.3,0.0,0
-0.4,105,563,3.5,719.3,32,197,7.0,0.0,0
-0.5,258,579,3.5,719.3,32,197,7.0,0.0,0
-0.7,197,568,1.9,719.1,34,174,3.0,0.0,0
-1.1,120,563,1.9,719.1,34,174,3.0,0.0,0
0.4,90,568,11.7,712.0,6,178,3.4,0.0,0
-2.5,105,568,0.0,715.4,32,0,4.0,0.0,0
-0.9,105,568,7.4,713.4,24,346,4.5,0.0,0
0.0,105,568,13.7,708.6,12,177,1.7,0.0,0
-2.5,105,568,3.5,712.5,39,318,1.6,0.0,0
-4.3,105,542,-4.5,714.1,72,138,3.2,0.0,0
2.0,105,568,9.4,709.3,28,11,3.6,0.0,0
-0.2,105,568,6.2,711.4,43,326,2.7,0.0,0
-0.2,105,568,4.8,711.2,55,326,1.5,0.0,0
-0.4,197,568,2.1,711.8,77,248,1.4,0.0,0
-0.1,274,568,0.6,711.3,91,8,1.8,0.2,0
-0.1,289,590,0.2,711.0,90,31,1.9,0.0,0
-0.1,289,590,0.5,711.2,86,160,2.7,0.0,0
-0.1,274,574,-1.2,710.7,82,158,2.7,0.0,0
-0.1,274,568,-1.2,710.7,82,158,2.7,0.0,0
-0.1,258,563,-2.3,710.3,85,163,4.1,0.4,0
-0.1,258,558,-2.3,710.3,85,163,4.1,0.4,0
-0.2,166,563,-2.5,710.2,78,155,4.5,0.0,0
-0.2,182,563,-2.4,710.5,76,183,4.5,0.0,0
-0.3,151,563,-2.1,710.4,74,158,3.7,0.0,0
-0.1,120,563,-0.4,710.4,67,143,3.6,0.0,0
-1.1,335,659,6.9,703.2,42,11,10.2,0.0,0
-1.6,274,568,4.6,704.4,48,349,7.5,0.0,0
-2.0,228,542,4.6,704.4,48,349,7.5,0.0,0
-2.5,197,563,-0.6,706.6,52,160,4.9,0.0,0
-3.7,151,563,-2.3,707.1,56,160,5.0,0.0,0
-2.5,182,563,-3.1,708.4,61,163,4.5,0.0,0
-2.1,228,542,-3.8,708.4,70,205,1.7,0.0,0
-1.7,258,552,-5.0,708.6,88,143,1.8,0.7,0
-1.6,258,558,-5.0,709.1,84,144,1.7,0.3,0
-1.6,258,558,-5.2,709.1,86,30,0.9,0.1,0
-1.6,258,558,-5.7,708.9,78,21,0.7,0.1,0
-1.7,243,547,-6.4,708.8,81,29,0.9,0.0,0
-1.8,228,542,-7.6,709.3,82,12,2.1,0.0,0
-1.9,228,542,-7.6,709.3,82,12,2.1,0.0,0
-0.6,381,739,8.6,705.3,9,0,4.1,0.0,0
-0.6,396,739,7.2,705.5,19,346,4.4,0.0,0
0.0,580,1092,5.2,706.0,22,340,1.6,0.0,0
0.0,549,996,2.9,706.7,28,27,3.0,0.0,0
0.0,534,969,2.9,706.7,28,27,3.0,0.0,0
0.0,519,953,2.9,706.7,28,27,3.0,0.0,0
0.0,519,969,0.3,708.2,39,22,2.3,0.0,0
0.0,549,1033,-1.6,708.8,46,8,3.6,0.0,0
0.0,580,1124,-2.4,708.8,51,59,2.4,0.0,0
-0.8,718,1433,-1.9,709.6,57,112,0.8,0.0,0
-1.6,749,1514,-5.6,708.6,68,356,2.7,0.0,0
-2.6,749,1519,-8.6,711.3,77,353,2.7,0.0,0
-1.7,718,1476,-0.3,710.4,48,244,0.7,0.0,0
0.0,565,1092,7.0,707.9,30,163,3.1,0.0,0
0.0,549,1086,7.0,707.9,30,163,3.1,0.0,0
0.0,565,1081,10.1,705.9,22,349,4.1,0.0,0
0.0,565,1081,9.1,706.3,23,3,3.7,0.0,0
0.0,580,1086,7.2,707.3,29,8,3.5,0.0,0
0.0,580,1108,6.3,708.7,30,1,2.3,0.0,0
0.0,611,1172,6.0,709.7,35,348,3.7,0.0,0
0.0,672,1353,3.8,710.3,43,156,2.3,0.0,0
0.0,641,1225,2.3,711.1,49,172,3.2,0.0,0
-0.5,488,899,-0.2,711.5,60,249,1.0,0.0,0
-1.8,228,542,-2.3,712.0,69,156,1.6,0.0,0
-2.5,197,563,-4.1,712.1,76,0,0.0,0.0,0
-3.1,166,563,-5.9,712.3,82,337,0.3,0.0,0
-0.2,687,1300,9.1,710.8,30,162,3.2,0.0,0
-0.2,657,1241,12.5,709.3,19,171,5.8,0.0,0
0.0,764,1514,11.8,708.6,19,169,6.5,0.0,0
-0.1,703,1359,8.9,709.4,31,352,2.4,0.2,0
-0.6,565,1054,6.9,710.6,36,323,4.9,0.0,0
-1.0,442,841,5.7,711.8,43,351,5.0,0.0,0
-1.7,320,638,4.6,713.2,51,321,3.1,0.0,0
-2.5,243,547,2.0,715.2,64,139,3.1,0.0,0
-2.8,212,568,0.7,715.6,69,135,2.0,0.0,0
-1.3,335,654,6.6,717.3,17,45,6.1,0.0,0
-0.4,672,1289,7.2,715.8,10,354,9.8,0.0,0
0.0,825,1759,8.1,714.8,10,20,9.3,0.0,0
-2.0,350,686,2.7,716.3,16,34,2.9,0.0,0
-3.9,212,568,-2.0,717.8,30,45,1.7,0.0,0
0.0,105,563,11.6,708.8,17,347,5.1,0.0,0
-0.2,428,878,13.7,970.4,94,264,2.2,0.0,1
-0.2,416,840,13.7,970.4,94,264,2.2,0.0,1
-0.2,404,805,13.7,970.4,94,264,2.2,0.0,1
-0.3,380,756,13.7,970.4,94,264,2.2,0.0,1
-0.3,355,692,13.7,971.0,92,304,1.3,0.0,1
-0.3,331,638,13.7,971.0,92,304,1.3,0.0,1
-0.3,295,578,13.7,971.0,92,304,1.3,0.0,1
-0.3,276,556,13.7,971.0,92,304,1.3,0.0,1
-0.3,258,536,13.7,971.0,92,304,1.3,0.0,1
-0.3,234,525,13.7,971.0,92,304,1.3,0.0,1
-0.4,192,532,13.7,971.8,94,315,1.5,0.0,1
-0.4,173,530,13.7,971.8,94,315,1.5,0.0,1
-0.4,167,530,13.7,971.8,94,315,1.5,0.0,1
-0.5,161,530,13.7,971.8,94,315,1.5,0.0,1
-0.4,622,1127,10.3,977.0,91,266,4.4,0.0,1
-0.2,665,1209,8.6,972.1,97,76,1.8,0.0,1
-0.2,665,1207,8.7,971.6,97,90,1.2,0.0,1
-0.2,659,1198,8.7,971.6,97,90,1.2,0.0,1
-0.2,665,1202,8.7,971.6,97,90,1.2,0.0,1
-0.2,635,1160,8.7,971.6,97,90,1.2,0.0,1
-0.2,635,1147,8.6,971.5,97,51,1.2,0.0,1
-0.3,622,1129,8.6,971.5,97,51,1.2,0.0,1
-0.3,616,1116,8.6,971.5,97,51,1.2,0.0,1
-0.3,610,1109,8.6,971.5,97,51,1.2,0.0,1
-0.3,610,1102,8.6,971.5,97,51,1.2,0.0,1
-0.4,604,1096,8.6,971.5,97,51,1.2,0.0,1
-0.5,598,1080,8.5,971.5,97,68,0.5,0.0,1
-0.6,586,1062,8.5,971.5,97,68,0.5,0.0,1
-0.8,574,1033,8.5,971.5,97,68,0.5,0.0,1
-1.0,556,1009,8.8,971.8,97,104,0.8,0.0,1
-0.1,626,1225,4.4,981.5,82,4,1.4,0.0,1
-0.1,626,1230,4.4,981.5,82,4,1.4,0.0,1
-0.2,641,1247,4.4,981.5,82,4,1.4,0.0,1
-0.2,641,1252,4.4,981.5,82,4,1.4,0.0,1
-0.4,457,889,3.5,982.0,86,258,0.8,0.0,1
-0.5,335,664,3.5,982.0,86,258,0.8,0.0,1
-0.5,304,616,3.5,982.0,86,258,0.8,0.0,1
-0.6,274,568,3.5,982.0,86,258,0.8,0.0,1
-0.6,258,558,3.5,982.0,86,258,0.8,0.0,1
-0.6,243,547,2.8,982.1,89,326,0.3,0.0,1
-0.8,182,563,2.8,982.1,89,326,0.3,0.0,1
-0.8,166,563,2.8,982.1,89,326,0.3,0.0,1
-1.0,151,563,2.8,982.1,89,326,0.3,0.0,1
-0.9,151,563,2.8,982.1,89,326,0.3,0.0,1
-0.8,151,563,2.5,981.9,92,295,1.1,0.0,1
-0.8,151,563,2.5,981.9,92,295,1.1,0.0,1
-1.1,136,563,2.5,981.9,92,295,1.1,0.0,1
0.0,626,1177,5.4,975.6,74,111,2.9,0.0,1
-0.1,534,985,5.4,970.8,65,107,5.4,0.0,1
-0.1,549,990,5.4,970.8,65,107,5.4,0.0,1
-0.1,549,1001,5.4,970.8,65,107,5.4,0.0,1
-0.1,565,1017,5.4,970.8,65,107,5.4,0.0,1
-0.2,442,819,3.5,970.9,80,53,2.8,0.0,1
-0.2,366,680,3.5,970.9,80,53,2.8,0.0,1
-0.2,320,627,3.5,970.9,80,53,2.8,0.0,1
-0.3,289,590,3.5,970.9,80,53,2.8,0.0,1
-0.3,274,558,3.4,972.0,85,133,0.8,0.0,1
-0.3,243,552,3.4,972.0,85,133,0.8,0.0,1
-0.3,243,547,3.4,972.0,85,133,0.8,0.0,1
-0.3,243,547,3.4,972.0,85,133,0.8,0.0,1
0.0,549,1006,6.8,975.3,88,22,0.4,0.2,1
0.0,733,1530,4.4,981.5,82,4,1.4,0.0,1
-0.1,733,1562,4.4,981.5,82,4,1.4,0.0,1
-0.1,764,1599,4.4,981.5,82,4,1.4,0.0,1
-0.4,626,1263,3.5,982.0,86,258,0.8,0.0,1
-0.5,595,1177,3.5,982.0,86,258,0.8,0.0,1
-0.5,519,1038,3.5,982.0,86,258,0.8,0.0,1
-0.6,519,1006,2.8,982.1,89,326,0.3,0.0,1
-0.6,411,814,2.8,982.1,89,326,0.3,0.0,1
-0.6,320,643,2.8,982.1,89,326,0.3,0.0,1
-0.6,243,558,2.8,982.1,89,326,0.3,0.0,1
-0.6,197,568,2.8,982.1,89,326,0.3,0.0,1
-0.7,136,563,2.8,982.1,89,326,0.3,0.0,1
-0.7,136,563,2.8,982.1,89,326,0.3,0.0,1
-1.1,151,563,1.8,982.3,94,17,1.2,0.0,1
-1.1,151,563,1.4,982.3,96,242,0.5,0.0,1
-1.1,136,563,1.4,982.3,96,242,0.5,0.0,1
-1.1,120,563,1.4,982.3,96,242,0.5,0.0,1
-1.4,120,568,1.0,982.0,97,34,0.7,0.0,1
0.0,626,1172,2.8,977.6,84,73,1.4,0.0,1
0.0,626,1172,2.8,977.6,84,73,1.4,0.0,1
0.0,626,1172,3.1,978.6,84,112,1.0,0.0,1
0.0,243,552,3.4,972.0,85,133,0.8,0.0,1
0.0,228,547,3.4,972.0,85,133,0.8,0.0,1
0.0,228,542,3.4,972.0,85,133,0.8,0.0,1
0.0,212,542,3.4,972.0,85,133,0.8,0.0,1
0.0,212,542,3.4,972.0,85,133,0.8,0.0,1
0.0,212,542,3.6,971.6,80,118,1.3,0.0,1
0.0,197,542,3.6,971.6,80,118,1.3,0.0,1
0.0,197,542,3.6,971.6,80,118,1.3,0.0,1
0.0,197,542,3.6,971.6,80,118,1.3,0.0,1
-6.5,120,563,2.5,715.3,13,342,0.9,0.0,1
-6.8,120,563,0.0,716.0,19,41,3.0,0.0,1
-7.1,105,563,0.0,716.0,19,41,3.0,0.0,1
-7.4,120,563,0.0,716.0,19,41,3.0,0.0,1
-7.6,120,563,0.0,716.0,19,41,3.0,0.0,1
-7.9,120,563,0.0,716.0,19,41,3.0,0.0,1
-7.9,105,563,0.0,716.0,19,41,3.0,0.0,1
-8.2,105,563,-2.4,717.1,25,14,2.5,0.0,1
-2.9,90,568,6.9,712.0,12,162,3.1,0.0,1
-3.1,90,563,6.9,712.0,12,162,3.1,0.0,1
-3.5,90,563,1.2,712.3,18,335,1.5,0.0,1
-3.6,105,563,1.2,712.3,18,335,1.5,0.0,1
-0.3,90,568,12.4,713.4,9,166,6.7,0.0,1
-0.4,90,568,12.4,713.4,9,166,6.7,0.0,1
-2.9,197,568,1.2,715.7,69,160,3.9,0.0,1
-2.9,197,568,1.2,715.7,69,160,3.9,0.0,1
-0.1,105,563,6.7,715.1,8,39,3.6,0.0,1
-0.2,90,568,6.7,715.1,8,39,3.6,0.0,1
-0.3,105,568,5.6,715.7,17,4,2.9,0.0,1
-1.2,120,563,1.9,719.1,34,174,3.0,0.0,1
-1.4,120,563,1.9,719.1,34,174,3.0,0.0,1
-1.5,105,563,2.3,718.9,27,162,4.6,0.0,1
-1.6,120,563,2.3,718.9,27,162,4.6,0.0,1
-1.7,105,568,2.3,718.9,27,162,4.6,0.0,1
-0.2,243,552,-2.3,710.3,85,163,4.1,0.4,1
-0.2,243,547,-2.3,710.3,85,163,4.1,0.4,1
-0.2,243,547,-2.3,710.3,85,163,4.1,0.4,1
-0.2,228,542,-2.2,710.1,80,177,2.6,0.0,1
-0.2,228,542,-2.2,710.1,80,177,2.6,0.0,1
-0.2,212,542,-2.2,710.1,80,177,2.6,0.0,1
-0.2,212,568,-2.2,710.1,80,177,2.6,0.0,1
-0.2,197,563,-2.2,710.1,80,177,2.6,0.0,1
-0.2,197,563,-2.2,710.1,80,177,2.6,0.0,1
-0.2,197,563,-2.3,710.0,78,152,4.0,0.0,1
-0.2,197,563,-2.3,710.0,78,152,4.0,0.0,1
-0.2,197,563,-2.3,710.0,78,152,4.0,0.0,1
-0.2,182,563,-2.3,710.0,78,152,4.0,0.0,1
-0.2,182,563,-2.3,710.0,78,152,4.0,0.0,1
-0.3,182,563,-2.3,710.0,78,152,4.0,0.0,1
-0.6,120,563,-2.1,710.4,74,158,3.7,0.0,1
-1.8,243,547,-6.4,708.8,81,29,0.9,0.0,1
-1.9,228,542,-7.6,709.3,82,12,2.1,0.0,1
0.0,534,985,2.9,706.7,28,27,3.0,0.0,1
0.0,534,980,2.9,706.7,28,27,3.0,0.0,1
0.0,519,947,1.4,707.4,35,354,3.2,0.0,1
0.0,503,947,1.4,707.4,35,354,3.2,0.0,1
0.0,519,947,1.4,707.4,35,354,3.2,0.0,1
0.0,565,1108,10.6,706.5,19,174,4.3,0.0,1
0.0,565,1108,10.6,706.5,19,174,4.3,0.0,1
-0.2,565,1065,2.3,711.1,49,172,3.2,0.0,1
-0.2,565,1070,2.3,711.1,49,172,3.2,0.0,1
-0.2,565,1060,2.3,711.1,49,172,3.2,0.0,1
-0.2,549,1038,2.3,711.1,49,172,3.2,0.0,1
-0.2,549,1017,1.1,711.2,54,156,2.5,0.0,1
-0.3,534,990,1.1,711.2,54,156,2.5,0.0,1
-0.3,519,980,1.1,711.2,54,156,2.5,0.0,1
-0.3,519,969,1.1,711.2,54,156,2.5,0.0,1
-0.1,687,1337,8.9,709.4,31,352,2.4,0.2,1
-0.1,687,1327,8.9,709.4,31,352,2.4,0.2,1
-0.2,672,1316,8.9,709.4,31,352,2.4,0.2,1
-0.2,672,1295,8.7,709.9,29,342,3.3,0.0,1
-0.2,657,1268,8.7,709.9,29,342,3.3,0.0,1
-0.3,626,1204,8.7,709.9,29,342,3.3,0.0,1
-0.3,626,1166,8.7,709.9,29,342,3.3,0.0,1
-0.4,595,1118,8.7,709.9,29,342,3.3,0.0,1
0.0,703,1503,8.1,714.8,10,20,9.3,0.0,1
0.0,687,1455,8.1,714.8,10,20,9.3,0.0,1
0.0,687,1449,9.6,714.3,7,0,9.4,0.0,1
0.0,672,1439,9.6,714.3,7,0,9.4,0.0,1
0.0,672,1449,9.6,714.3,7,0,9.4,0.0,1
0.0,687,1514,9.6,714.3,7,0,9.4,0.0,1
0.0,749,1658,9.6,714.3,7,0,9.4,0.0,1
-0.1,794,1716,9.6,714.3,7,0,9.4,0.0,1
-0.1,764,1679,7.7,714.7,8,309,7.7,0.0,1
-0.2,611,1145,7.7,967.4,95,32,0.7,0.0,1
-0.2,595,1140,7.7,967.4,95,32,0.7,0.0,1
-0.2,595,1134,7.7,967.3,95,110,0.8,0.0,1
-0.2,595,1134,7.7,967.3,95,110,0.8,0.0,1
-0.2,595,1129,7.7,967.3,95,110,0.8,0.0,1
-0.2,595,1124,7.7,967.3,95,110,0.8,0.0,1
-0.2,565,1060,7.7,966.9,96,105,0.7,0.0,1
-0.2,549,1049,7.7,966.9,96,105,0.7,0.0,1
-0.2,549,1038,7.7,966.9,96,105,0.7,0.0,1
-0.2,549,1022,7.7,966.9,96,105,0.7,0.0,1
-0.3,534,1001,7.6,966.6,96,54,0.6,0.0,1
-0.3,519,969,7.6,966.6,96,54,0.6,0.0,1
-0.3,503,937,7.6,966.6,96,54,0.6,0.0,1
-0.3,488,910,7.6,966.6,96,54,0.6,0.0,1
-0.4,473,894,7.6,966.6,96,54,0.6,0.0,1
-0.4,473,878,7.6,966.6,96,54,0.6,0.0,1
-0.4,457,857,7.6,966.8,96,81,0.6,0.0,1
-0.4,442,835,7.6,966.8,96,81,0.6,0.0,1
-0.5,427,809,7.6,966.8,96,81,0.6,0.0,1
-0.5,411,777,7.6,966.8,96,81,0.6,0.0,1
-0.6,396,750,7.6,966.8,96,81,0.6,0.0,1
-0.6,381,729,7.6,966.8,96,81,0.6,0.0,1
-0.6,366,707,7.7,967.3,96,132,0.7,0.0,1
-0.6,366,696,7.7,967.3,96,132,0.7,0.0,1
-0.6,350,686,7.7,967.3,96,132,0.7,0.0,1
-0.6,335,670,7.7,967.3,96,132,0.7,0.0,1
-0.7,335,648,7.7,967.3,96,132,0.7,0.0,1
-0.7,320,632,7.7,967.3,96,132,0.7,0.0,1
-0.8,304,616,7.6,967.6,97,157,0.3,0.0,1
-0.8,304,600,7.6,967.6,97,157,0.3,0.0,1
-0.8,289,595,7.6,967.6,97,157,0.3,0.0,1
-0.9,274,579,7.7,968.1,97,19,0.3,0.0,1
-0.9,274,574,7.7,968.1,97,19,0.3,0.0,1
-0.2,595,1113,9.6,966.6,90,283,2.3,0.0,1
-0.2,565,1092,9.6,966.6,90,283,2.3,0.0,1
-0.2,549,1060,9.6,966.6,90,283,2.3,0.0,1
-0.2,549,1033,9.6,966.6,90,283,2.3,0.0,1
-0.2,534,1001,9.2,967.0,92,272,2.8,0.0,1
-0.3,488,942,9.2,967.0,92,272,2.8,0.0,1
-0.4,457,878,9.2,967.0,92,272,2.8,0.0,1
-0.4,442,830,9.2,967.0,92,272,2.8,0.0,1
-0.5,427,793,9.2,967.0,92,272,2.8,0.0,1
-0.5,411,782,9.2,967.0,92,272,2.8,0.0,1
0.0,565,1092,19.5,961.5,42,35,3.1,0.0,1
-0.4,197,568,11.4,968.0,88,280,3.3,0.0,1
-0.7,151,563,10.9,969.9,92,282,1.8,0.0,1
-0.7,151,563,10.9,969.9,92,282,1.8,0.0,1
-0.8,151,563,10.9,969.9,92,282,1.8,0.0,1
-0.2,258,558,8.7,972.2,95,267,0.9,0.1,1
-0.3,228,542,8.7,972.2,95,267,0.9,0.1,1
-0.2,243,547,8.4,972.8,97,0,0.0,0.4,1
-0.2,243,547,8.4,972.8,97,0,0.0,0.4,1
-0.2,243,547,8.4,972.8,97,0,0.0,0.4,1
-0.4,212,568,8.2,973.5,97,77,1.0,1.2,1
-0.4,212,568,8.2,973.5,97,77,1.0,1.2,1
-0.4,212,568,8.2,973.5,97,77,1.0,1.2,1
-0.4,212,568,8.0,973.9,98,43,0.6,0.9,1
-0.9,197,563,6.8,971.6,94,45,1.3,0.0,1
-0.9,197,563,6.8,971.6,94,45,1.3,0.0,1
-1.0,182,563,6.4,971.4,95,0,0.0,0.0,1
-1.0,182,563,6.4,971.4,95,0,0.0,0.0,1
-1.1,182,563,6.3,971.1,95,0,0.0,0.0,1
-1.1,182,563,6.3,971.1,95,0,0.0,0.0,1
-1.2,166,563,6.2,970.6,97,197,1.4,0.0,1
-1.2,166,563,6.2,970.6,97,197,1.4,0.0,1
-0.6,320,622,9.4,972.1,90,105,1.2,0.0,1
-0.6,320,627,9.4,972.1,90,105,1.2,0.0,1
-0.6,320,627,9.4,972.1,90,105,1.2,0.0,1
-0.6,320,632,9.4,972.1,90,105,1.2,0.0,1
-0.6,320,638,9.4,972.1,90,105,1.2,0.0,1
-0.6,335,648,9.4,972.1,90,105,1.2,0.0,1
-0.6,335,654,9.3,972.3,90,0,0.0,0.0,1
-0.6,335,664,9.3,972.3,90,0,0.0,0.0,1
-0.5,350,675,9.3,972.3,90,0,0.0,0.0,1
-0.5,350,675,9.3,972.3,90,0,0.0,0.0,1
-7.1,228,568,-11.3,717.6,53,14,3.6,0.0,1
-7.1,212,568,-11.3,717.6,53,14,3.6,0.0,1
-7.1,228,568,-11.3,717.6,53,14,3.6,0.0,1
-7.6,212,568,-11.9,717.2,53,8,3.9,0.0,1
-7.6,212,568,-11.9,717.2,53,8,3.9,0.0,1
-7.6,212,568,-11.9,717.2,53,8,3.9,0.0,1
-7.6,212,568,-11.9,717.2,53,8,3.9,0.0,1
-7.6,212,568,-11.9,717.2,53,8,3.9,0.0,1
-7.6,212,568,-11.9,717.2,53,8,3.9,0.0,1
-8.0,212,568,-12.8,716.8,56,6,3.4,0.0,1
-8.0,212,568,-12.8,716.8,56,6,3.4,0.0,1
-8.0,212,568,-12.8,716.8,56,6,3.4,0.0,1
-8.0,212,568,-12.8,716.8,56,6,3.4,0.0,1
-8.0,212,568,-12.8,716.8,56,6,3.4,0.0,1
-8.0,212,568,-12.8,716.8,56,6,3.4,0.0,1
-8.2,212,568,-12.5,716.5,53,340,5.3,0.0,1
-8.2,212,568,-12.5,716.5,53,340,5.3,0.0,1
-8.2,212,568,-12.5,716.5,53,340,5.3,0.0,1
-8.2,212,568,-12.5,716.5,53,340,5.3,0.0,1
-8.2,212,568,-12.5,716.5,53,340,5.3,0.0,1
-8.2,212,568,-12.5,716.5,53,340,5.3,0.0,1
-8.6,212,568,-13.0,717.1,54,360,3.3,0.0,1
-8.6,212,568,-13.0,717.1,54,360,3.3,0.0,1
-8.6,212,568,-13.0,717.1,54,360,3.3,0.0,1
-8.6,212,568,-13.0,717.1,54,360,3.3,0.0,1
-8.6,197,568,-13.0,717.1,54,360,3.3,0.0,1
-8.6,212,568,-13.0,717.1,54,360,3.3,0.0,1
-8.9,212,568,-13.9,717.4,59,28,2.7,0.0,1
-8.9,197,568,-13.9,717.4,59,28,2.7,0.0,1
-8.9,212,568,-13.9,717.4,59,28,2.7,0.0,1
-8.9,212,563,-13.9,717.4,59,28,2.7,0.0,1
-8.9,197,568,-13.9,717.4,59,28,2.7,0.0,1
-8.9,197,563,-13.9,717.4,59,28,2.7,0.0,1
-8.5,212,568,-13.8,717.6,59,3,3.1,0.0,1
-8.5,197,568,-13.8,717.6,59,3,3.1,0.0,1
-8.5,197,568,-13.8,717.6,59,3,3.1,0.0,1
-8.5,197,568,-13.8,717.6,59,3,3.1,0.0,1
-8.5,197,568,-13.8,717.6,59,3,3.1,0.0,1
-2.5,304,595,-0.2,716.7,30,6,5.6,0.0,1
-2.7,289,579,-0.2,716.7,30,6,5.6,0.0,1
-3.1,274,563,-0.2,716.7,30,6,5.6,0.0,1
-3.4,258,552,-0.2,716.7,30,6,5.6,0.0,1
-3.6,243,552,-0.2,716.7,30,6,5.6,0.0,1
-3.9,243,547,-1.2,717.3,30,352,1.4,0.0,1
-4.2,228,547,-1.2,717.3,30,352,1.4,0.0,1
-4.4,228,542,-1.2,717.3,30,352,1.4,0.0,1
-4.6,228,542,-1.2,717.3,30,352,1.4,0.0,1
-3.2,442,846,4.2,714.9,10,343,2.3,0.0,1
-3.4,411,809,4.2,714.9,10,343,2.3,0.0,1
-3.5,411,777,4.2,714.9,10,343,2.3,0.0,1
-3.8,396,745,4.2,714.9,10,343,2.3,0.0,1
-4.2,381,702,2.5,715.3,13,342,0.9,0.0,1
-4.5,350,664,2.5,715.3,13,342,0.9,0.0,1
-5.0,320,622,2.5,715.3,13,342,0.9,0.0,1
-5.4,289,584,2.5,715.3,13,342,0.9,0.0,1
-5.7,274,563,2.5,715.3,13,342,0.9,0.0,1
-6.1,258,552,2.5,715.3,13,342,0.9,0.0,1
-6.4,243,547,0.0,716.0,19,41,3.0,0.0,1
-6.7,228,542,0.0,716.0,19,41,3.0,0.0,1
-7.0,228,542,0.0,716.0,19,41,3.0,0.0,1
-7.2,212,542,0.0,716.0,19,41,3.0,0.0,1
-7.5,197,542,0.0,716.0,19,41,3.0,0.0,1
-7.6,197,542,0.0,716.0,19,41,3.0,0.0,1
-1.1,151,542,1.9,719.1,34,174,3.0,0.0,1
-1.3,151,542,1.9,719.1,34,174,3.0,0.0,1
-1.3,151,542,2.3,718.9,27,162,4.6,0.0,1
-1.4,136,542,2.3,718.9,27,162,4.6,0.0,1
-1.5,136,542,2.3,718.9,27,162,4.6,0.0,1
-1.6,136,542,2.3,718.9,27,162,4.6,0.0,1
-1.6,136,542,2.3,718.9,27,162,4.6,0.0,1
-0.2,366,670,-2.2,710.1,80,177,2.6,0.0,1
-0.2,350,659,-2.2,710.1,80,177,2.6,0.0,1
-0.2,335,648,-2.2,710.1,80,177,2.6,0.0,1
-0.2,335,638,-2.3,710.0,78,152,4.0,0.0,1
-0.2,335,632,-2.3,710.0,78,152,4.0,0.0,1
-0.2,335,632,-2.3,710.0,78,152,4.0,0.0,1
-0.2,335,627,-2.3,710.0,78,152,4.0,0.0,1
-0.2,320,622,-2.3,710.0,78,152,4.0,0.0,1
-0.2,320,616,-2.3,710.0,78,152,4.0,0.0,1
-0.2,320,616,-2.5,710.2,78,155,4.5,0.0,1
-0.2,320,611,-2.5,710.2,78,155,4.5,0.0,1
-0.2,320,611,-2.5,710.2,78,155,4.5,0.0,1
0.0,320,894,8.6,705.3,9,0,4.1,0.0,1
0.0,350,931,8.6,705.3,9,0,4.1,0.0,1
-0.5,197,542,-0.9,710.7,83,3,1.8,0.5,1
-0.5,197,542,-0.9,710.7,83,3,1.8,0.5,1
-0.6,197,542,-0.9,710.7,83,3,1.8,0.5,1
-0.6,182,542,-0.9,710.7,83,3,1.8,0.5,1
-0.7,182,542,-0.9,710.7,83,3,1.8,0.5,1
-0.2,411,761,10.0,965.0,70,85,1.5,0.0,1
